Locus ID:YP_0969	KL Distance:0.690
Locus ID:YP_1899	KL Distance:0.150
Locus ID:YP_2934	KL Distance:0.150
Locus ID:YP_1468	KL Distance:0.150
Locus ID:YP_0959	KL Distance:0.150
Locus ID:YP_1278	KL Distance:0.150
Locus ID:YP_2406	KL Distance:0.150
Locus ID:YP_2558	KL Distance:0.150
Locus ID:YP_2243	KL Distance:0.150
Locus ID:YP_0081	KL Distance:0.150
Locus ID:YP_2746	KL Distance:0.150
Locus ID:YP_1134	KL Distance:0.150
Locus ID:YP_1006	KL Distance:0.149
Locus ID:YP_3124	KL Distance:0.149
Locus ID:YP_2251	KL Distance:0.149
Locus ID:YP_0354	KL Distance:0.149
Locus ID:YP_0286	KL Distance:0.149
Locus ID:YP_3483	KL Distance:0.149
Locus ID:YP_1315	KL Distance:0.149
Locus ID:YP_1042	KL Distance:0.149
Locus ID:YP_1015	KL Distance:0.149
Locus ID:YP_3587	KL Distance:0.149
Locus ID:YP_3916	KL Distance:0.149
Locus ID:YP_0640	KL Distance:0.149
Locus ID:YP_1794	KL Distance:0.149
Locus ID:YP_0278	KL Distance:0.149
Locus ID:YP_3039	KL Distance:0.149
Locus ID:YP_0145	KL Distance:0.149
Locus ID:YP_2769	KL Distance:0.149
Locus ID:YP_3515	KL Distance:0.149
Locus ID:YP_1063	KL Distance:0.149
Locus ID:YP_2011	KL Distance:0.149
Locus ID:YP_3236	KL Distance:0.148
Locus ID:YP_3806	KL Distance:0.148
Locus ID:YP_0407	KL Distance:0.148
Locus ID:YP_2297	KL Distance:0.148
Locus ID:YP_0581	KL Distance:0.148
Locus ID:YP_3729	KL Distance:0.148
Locus ID:YP_1739	KL Distance:0.148
Locus ID:YP_1869	KL Distance:0.148
Locus ID:YP_3328	KL Distance:0.148
Locus ID:YP_2742	KL Distance:0.148
Locus ID:YP_3535	KL Distance:0.148
Locus ID:YP_3930	KL Distance:0.148
Locus ID:YP_1583	KL Distance:0.148
Locus ID:YP_1472	KL Distance:0.148
Locus ID:YP_3554	KL Distance:0.148
Locus ID:YP_0743	KL Distance:0.148
Locus ID:YP_0373	KL Distance:0.148
Locus ID:YP_0022	KL Distance:0.148
Locus ID:YP_0153	KL Distance:0.148
Locus ID:YP_3506	KL Distance:0.148
Locus ID:YP_3823	KL Distance:0.148
Locus ID:YP_2450	KL Distance:0.148
Locus ID:YP_3211	KL Distance:0.147
Locus ID:YP_3743	KL Distance:0.147
Locus ID:YP_2936	KL Distance:0.147
Locus ID:YP_3263	KL Distance:0.147
Locus ID:YP_2798	KL Distance:0.147
Locus ID:YP_2758	KL Distance:0.147
Locus ID:YP_3516	KL Distance:0.147
Locus ID:YP_0312	KL Distance:0.147
Locus ID:YP_2912	KL Distance:0.147
Locus ID:YP_2306	KL Distance:0.147
Locus ID:YP_2991	KL Distance:0.147
Locus ID:YP_0108	KL Distance:0.147
Locus ID:YP_1540	KL Distance:0.147
Locus ID:YP_2491	KL Distance:0.147
Locus ID:YP_4025	KL Distance:0.147
Locus ID:YP_2896	KL Distance:0.147
Locus ID:YP_3233	KL Distance:0.146
Locus ID:YP_3251	KL Distance:0.146
Locus ID:YP_3557	KL Distance:0.146
Locus ID:YP_3431	KL Distance:0.146
Locus ID:YP_1436	KL Distance:0.146
Locus ID:YP_0296	KL Distance:0.146
Locus ID:YP_0908	KL Distance:0.146
Locus ID:YP_3165	KL Distance:0.146
Locus ID:YP_0801	KL Distance:0.146
Locus ID:YP_2114	KL Distance:0.146
Locus ID:YP_2256	KL Distance:0.146
Locus ID:YP_2156	KL Distance:0.146
Locus ID:YP_3321	KL Distance:0.146
Locus ID:YP_1188	KL Distance:0.146
Locus ID:YP_3195	KL Distance:0.146
Locus ID:YP_1181	KL Distance:0.146
Locus ID:YP_2422	KL Distance:0.146
Locus ID:YP_2952	KL Distance:0.146
Locus ID:YP_3277	KL Distance:0.146
Locus ID:YP_0292	KL Distance:0.146
Locus ID:YP_0646	KL Distance:0.146
Locus ID:YP_2626	KL Distance:0.146
Locus ID:YP_2042	KL Distance:0.146
Locus ID:YP_3351	KL Distance:0.146
Locus ID:YP_1633	KL Distance:0.146
Locus ID:YP_2517	KL Distance:0.146
Locus ID:YP_0879	KL Distance:0.145
Locus ID:YP_1136	KL Distance:0.145
Locus ID:YP_0816	KL Distance:0.145
Locus ID:YP_1963	KL Distance:0.145
Locus ID:YP_1602	KL Distance:0.145
Locus ID:YP_0152	KL Distance:0.145
Locus ID:YP_2362	KL Distance:0.145
Locus ID:YP_3973	KL Distance:0.145
Locus ID:YP_0258	KL Distance:0.145
Locus ID:YP_0973	KL Distance:0.145
Locus ID:YP_2125	KL Distance:0.145
Locus ID:YP_3356	KL Distance:0.145
Locus ID:YP_2209	KL Distance:0.145
Locus ID:YP_3074	KL Distance:0.145
Locus ID:YP_0637	KL Distance:0.144
Locus ID:YP_2693	KL Distance:0.144
Locus ID:YP_2384	KL Distance:0.144
Locus ID:YP_0784	KL Distance:0.144
Locus ID:YP_1750	KL Distance:0.144
Locus ID:YP_0554	KL Distance:0.144
Locus ID:YP_1488	KL Distance:0.144
Locus ID:YP_2030	KL Distance:0.144
Locus ID:YP_3592	KL Distance:0.144
Locus ID:YP_3678	KL Distance:0.144
Locus ID:YP_0975	KL Distance:0.144
Locus ID:YP_0583	KL Distance:0.144
Locus ID:YP_1880	KL Distance:0.144
Locus ID:YP_0065	KL Distance:0.144
Locus ID:YP_2464	KL Distance:0.144
Locus ID:YP_3716	KL Distance:0.144
Locus ID:YP_3355	KL Distance:0.144
Locus ID:YP_1918	KL Distance:0.144
Locus ID:YP_0293	KL Distance:0.144
Locus ID:YP_2438	KL Distance:0.144
Locus ID:YP_0328	KL Distance:0.144
Locus ID:YP_2683	KL Distance:0.144
Locus ID:YP_0615	KL Distance:0.144
Locus ID:YP_2372	KL Distance:0.143
Locus ID:YP_2584	KL Distance:0.143
Locus ID:YP_0574	KL Distance:0.143
Locus ID:YP_2001	KL Distance:0.143
Locus ID:YP_3839	KL Distance:0.143
Locus ID:YP_0946	KL Distance:0.143
Locus ID:YP_0732	KL Distance:0.143
Locus ID:YP_0189	KL Distance:0.143
Locus ID:YP_1906	KL Distance:0.143
Locus ID:YP_2718	KL Distance:0.143
Locus ID:YP_0107	KL Distance:0.143
Locus ID:YP_3536	KL Distance:0.143
Locus ID:YP_3106	KL Distance:0.143
Locus ID:YP_0714	KL Distance:0.143
Locus ID:YP_3783	KL Distance:0.143
Locus ID:YP_1809	KL Distance:0.143
Locus ID:YP_3756	KL Distance:0.142
Locus ID:YP_1283	KL Distance:0.142
Locus ID:YP_2927	KL Distance:0.142
Locus ID:YP_3849	KL Distance:0.142
Locus ID:YP_3704	KL Distance:0.142
Locus ID:YP_1090	KL Distance:0.142
Locus ID:YP_1612	KL Distance:0.142
Locus ID:YP_0376	KL Distance:0.142
Locus ID:YP_1711	KL Distance:0.142
Locus ID:YP_0728	KL Distance:0.142
Locus ID:YP_1098	KL Distance:0.142
Locus ID:YP_1323	KL Distance:0.142
Locus ID:YP_2093	KL Distance:0.142
Locus ID:YP_2035	KL Distance:0.142
Locus ID:YP_1749	KL Distance:0.142
Locus ID:YP_0160	KL Distance:0.142
Locus ID:YP_3538	KL Distance:0.142
Locus ID:YP_0537	KL Distance:0.141
Locus ID:YP_0540	KL Distance:0.141
Locus ID:YP_0945	KL Distance:0.141
Locus ID:YP_2994	KL Distance:0.141
Locus ID:YP_1159	KL Distance:0.141
Locus ID:YP_2918	KL Distance:0.141
Locus ID:YP_0294	KL Distance:0.141
Locus ID:YP_0806	KL Distance:0.141
Locus ID:YP_0474	KL Distance:0.141
Locus ID:YP_2553	KL Distance:0.141
Locus ID:YP_2165	KL Distance:0.141
Locus ID:YP_4003	KL Distance:0.141
Locus ID:YP_2424	KL Distance:0.141
Locus ID:YP_3196	KL Distance:0.141
Locus ID:YP_1873	KL Distance:0.141
Locus ID:YP_2351	KL Distance:0.141
Locus ID:YP_0072	KL Distance:0.141
Locus ID:YP_0530	KL Distance:0.141
Locus ID:YP_1115	KL Distance:0.141
Locus ID:YP_0526	KL Distance:0.141
Locus ID:YP_0046	KL Distance:0.141
Locus ID:YP_0790	KL Distance:0.140
Locus ID:YP_3221	KL Distance:0.140
Locus ID:YP_1245	KL Distance:0.140
Locus ID:YP_1131	KL Distance:0.140
Locus ID:YP_0440	KL Distance:0.140
Locus ID:YP_3834	KL Distance:0.140
Locus ID:YP_2640	KL Distance:0.140
Locus ID:YP_3650	KL Distance:0.140
Locus ID:YP_1294	KL Distance:0.140
Locus ID:YP_0475	KL Distance:0.140
Locus ID:YP_1250	KL Distance:0.140
Locus ID:YP_1435	KL Distance:0.140
Locus ID:YP_3847	KL Distance:0.140
Locus ID:YP_1421	KL Distance:0.140
Locus ID:YP_0708	KL Distance:0.140
Locus ID:YP_1947	KL Distance:0.140
Locus ID:YP_2624	KL Distance:0.140
Locus ID:YP_2771	KL Distance:0.140
Locus ID:YP_3793	KL Distance:0.140
Locus ID:YP_2512	KL Distance:0.140
Locus ID:YP_3585	KL Distance:0.140
Locus ID:YP_3040	KL Distance:0.140
Locus ID:YP_3497	KL Distance:0.139
Locus ID:YP_3024	KL Distance:0.139
Locus ID:YP_1900	KL Distance:0.139
Locus ID:YP_1286	KL Distance:0.139
Locus ID:YP_3362	KL Distance:0.139
Locus ID:YP_0676	KL Distance:0.139
Locus ID:YP_1983	KL Distance:0.139
Locus ID:YP_3339	KL Distance:0.139
Locus ID:YP_0758	KL Distance:0.139
Locus ID:YP_2802	KL Distance:0.139
Locus ID:YP_1454	KL Distance:0.139
Locus ID:YP_1085	KL Distance:0.139
Locus ID:YP_2261	KL Distance:0.139
Locus ID:YP_2020	KL Distance:0.139
Locus ID:YP_2975	KL Distance:0.139
Locus ID:YP_3677	KL Distance:0.139
Locus ID:YP_2681	KL Distance:0.139
Locus ID:YP_1429	KL Distance:0.139
Locus ID:YP_1757	KL Distance:0.139
Locus ID:YP_1859	KL Distance:0.138
Locus ID:YP_3697	KL Distance:0.138
Locus ID:YP_0891	KL Distance:0.138
Locus ID:YP_2085	KL Distance:0.138
Locus ID:YP_2006	KL Distance:0.138
Locus ID:YP_1535	KL Distance:0.138
Locus ID:YP_1497	KL Distance:0.138
Locus ID:YP_3237	KL Distance:0.138
Locus ID:YP_1768	KL Distance:0.138
Locus ID:YP_3801	KL Distance:0.138
Locus ID:YP_3151	KL Distance:0.138
Locus ID:YP_3089	KL Distance:0.138
Locus ID:YP_0600	KL Distance:0.138
Locus ID:YP_0094	KL Distance:0.138
Locus ID:YP_3993	KL Distance:0.138
Locus ID:YP_1199	KL Distance:0.138
Locus ID:YP_1830	KL Distance:0.138
Locus ID:YP_3896	KL Distance:0.138
Locus ID:YP_2311	KL Distance:0.138
Locus ID:YP_0906	KL Distance:0.137
Locus ID:YP_0088	KL Distance:0.137
Locus ID:YP_2148	KL Distance:0.137
Locus ID:YP_2583	KL Distance:0.137
Locus ID:YP_1310	KL Distance:0.137
Locus ID:YP_2513	KL Distance:0.137
Locus ID:YP_2216	KL Distance:0.137
Locus ID:YP_0698	KL Distance:0.137
Locus ID:YP_3146	KL Distance:0.137
Locus ID:YP_2595	KL Distance:0.137
Locus ID:YP_2163	KL Distance:0.137
Locus ID:YP_1277	KL Distance:0.137
Locus ID:YP_0020	KL Distance:0.137
Locus ID:YP_0982	KL Distance:0.137
Locus ID:YP_1501	KL Distance:0.137
Locus ID:YP_3745	KL Distance:0.137
Locus ID:YP_0588	KL Distance:0.137
Locus ID:YP_2009	KL Distance:0.137
Locus ID:YP_1831	KL Distance:0.137
Locus ID:YP_0855	KL Distance:0.137
Locus ID:YP_0684	KL Distance:0.137
Locus ID:YP_3981	KL Distance:0.137
Locus ID:YP_0411	KL Distance:0.137
Locus ID:YP_2364	KL Distance:0.137
Locus ID:YP_3264	KL Distance:0.137
Locus ID:YP_0748	KL Distance:0.136
Locus ID:YP_2336	KL Distance:0.136
Locus ID:YP_3966	KL Distance:0.136
Locus ID:YP_3448	KL Distance:0.136
Locus ID:YP_1384	KL Distance:0.136
Locus ID:YP_1266	KL Distance:0.136
Locus ID:YP_1336	KL Distance:0.136
Locus ID:YP_1562	KL Distance:0.136
Locus ID:YP_0509	KL Distance:0.136
Locus ID:YP_2111	KL Distance:0.136
Locus ID:YP_2772	KL Distance:0.136
Locus ID:YP_1950	KL Distance:0.136
Locus ID:YP_3737	KL Distance:0.136
Locus ID:YP_3830	KL Distance:0.136
Locus ID:YP_0610	KL Distance:0.136
Locus ID:YP_3150	KL Distance:0.136
Locus ID:YP_2725	KL Distance:0.136
Locus ID:YP_2350	KL Distance:0.136
Locus ID:YP_3218	KL Distance:0.136
Locus ID:YP_3739	KL Distance:0.136
Locus ID:YP_1748	KL Distance:0.136
Locus ID:YP_2059	KL Distance:0.135
Locus ID:YP_0122	KL Distance:0.135
Locus ID:YP_2555	KL Distance:0.135
Locus ID:YP_2110	KL Distance:0.135
Locus ID:YP_0632	KL Distance:0.135
Locus ID:YP_0300	KL Distance:0.135
Locus ID:YP_3077	KL Distance:0.135
Locus ID:YP_3418	KL Distance:0.135
Locus ID:YP_3987	KL Distance:0.135
Locus ID:YP_1032	KL Distance:0.135
Locus ID:YP_1908	KL Distance:0.135
Locus ID:YP_3197	KL Distance:0.135
Locus ID:YP_2501	KL Distance:0.135
Locus ID:YP_1196	KL Distance:0.135
Locus ID:YP_2940	KL Distance:0.135
Locus ID:YP_3299	KL Distance:0.135
Locus ID:YP_2503	KL Distance:0.135
Locus ID:YP_2329	KL Distance:0.135
Locus ID:YP_2492	KL Distance:0.135
Locus ID:YP_2067	KL Distance:0.134
Locus ID:YP_3396	KL Distance:0.134
Locus ID:YP_1331	KL Distance:0.134
Locus ID:YP_3740	KL Distance:0.134
Locus ID:YP_3133	KL Distance:0.134
Locus ID:YP_2738	KL Distance:0.134
Locus ID:YP_0186	KL Distance:0.134
Locus ID:YP_3167	KL Distance:0.134
Locus ID:YP_3652	KL Distance:0.134
Locus ID:YP_1393	KL Distance:0.134
Locus ID:YP_0799	KL Distance:0.134
Locus ID:YP_3875	KL Distance:0.134
Locus ID:YP_0370	KL Distance:0.134
Locus ID:YP_3122	KL Distance:0.134
Locus ID:YP_1579	KL Distance:0.134
Locus ID:YP_3767	KL Distance:0.134
Locus ID:YP_0024	KL Distance:0.134
Locus ID:YP_2299	KL Distance:0.134
Locus ID:YP_1164	KL Distance:0.134
Locus ID:YP_0922	KL Distance:0.134
Locus ID:YP_0125	KL Distance:0.134
Locus ID:YP_3091	KL Distance:0.134
Locus ID:YP_0061	KL Distance:0.134
Locus ID:YP_1901	KL Distance:0.134
Locus ID:YP_1153	KL Distance:0.133
Locus ID:YP_1077	KL Distance:0.133
Locus ID:YP_1945	KL Distance:0.133
Locus ID:YP_3689	KL Distance:0.133
Locus ID:YP_3832	KL Distance:0.133
Locus ID:YP_1041	KL Distance:0.133
Locus ID:YP_1193	KL Distance:0.133
Locus ID:YP_3836	KL Distance:0.133
Locus ID:YP_3922	KL Distance:0.133
Locus ID:YP_3223	KL Distance:0.133
Locus ID:YP_3138	KL Distance:0.133
Locus ID:YP_2271	KL Distance:0.133
Locus ID:YP_2239	KL Distance:0.133
Locus ID:YP_1772	KL Distance:0.133
Locus ID:YP_1249	KL Distance:0.133
Locus ID:YP_3453	KL Distance:0.133
Locus ID:YP_2576	KL Distance:0.132
Locus ID:YP_3914	KL Distance:0.132
Locus ID:YP_0008	KL Distance:0.132
Locus ID:YP_3180	KL Distance:0.132
Locus ID:YP_1689	KL Distance:0.132
Locus ID:YP_1688	KL Distance:0.132
Locus ID:YP_1133	KL Distance:0.132
Locus ID:YP_2566	KL Distance:0.132
Locus ID:YP_1415	KL Distance:0.132
Locus ID:YP_3757	KL Distance:0.132
Locus ID:YP_2707	KL Distance:0.132
Locus ID:YP_2926	KL Distance:0.132
Locus ID:YP_3504	KL Distance:0.132
Locus ID:YP_3933	KL Distance:0.132
Locus ID:YP_3443	KL Distance:0.132
Locus ID:YP_0279	KL Distance:0.132
Locus ID:YP_0776	KL Distance:0.132
Locus ID:YP_2470	KL Distance:0.132
Locus ID:YP_2494	KL Distance:0.132
Locus ID:YP_2361	KL Distance:0.132
Locus ID:YP_3627	KL Distance:0.132
Locus ID:YP_3069	KL Distance:0.132
Locus ID:YP_3764	KL Distance:0.131
Locus ID:YP_1349	KL Distance:0.131
Locus ID:YP_0699	KL Distance:0.131
Locus ID:YP_3175	KL Distance:0.131
Locus ID:YP_3929	KL Distance:0.131
Locus ID:YP_3883	KL Distance:0.131
Locus ID:YP_1704	KL Distance:0.131
Locus ID:YP_2039	KL Distance:0.131
Locus ID:YP_2197	KL Distance:0.131
Locus ID:YP_2973	KL Distance:0.131
Locus ID:YP_2861	KL Distance:0.131
Locus ID:YP_1293	KL Distance:0.131
Locus ID:YP_2601	KL Distance:0.131
Locus ID:YP_1870	KL Distance:0.131
Locus ID:YP_2664	KL Distance:0.131
Locus ID:YP_3424	KL Distance:0.131
Locus ID:YP_0436	KL Distance:0.131
Locus ID:YP_3126	KL Distance:0.131
Locus ID:YP_0053	KL Distance:0.131
Locus ID:YP_1050	KL Distance:0.131
Locus ID:YP_2309	KL Distance:0.131
Locus ID:YP_2632	KL Distance:0.131
Locus ID:YP_3865	KL Distance:0.131
Locus ID:YP_0179	KL Distance:0.131
Locus ID:YP_0921	KL Distance:0.131
Locus ID:YP_1256	KL Distance:0.131
Locus ID:YP_2228	KL Distance:0.131
Locus ID:YP_1287	KL Distance:0.131
Locus ID:YP_2686	KL Distance:0.130
Locus ID:YP_2586	KL Distance:0.130
Locus ID:YP_4026	KL Distance:0.130
Locus ID:YP_3892	KL Distance:0.130
Locus ID:YP_0733	KL Distance:0.130
Locus ID:YP_3157	KL Distance:0.130
Locus ID:YP_1979	KL Distance:0.130
Locus ID:YP_2339	KL Distance:0.130
Locus ID:YP_1697	KL Distance:0.130
Locus ID:YP_2580	KL Distance:0.130
Locus ID:YP_2617	KL Distance:0.130
Locus ID:YP_3553	KL Distance:0.130
Locus ID:YP_1406	KL Distance:0.130
Locus ID:YP_1736	KL Distance:0.130
Locus ID:YP_2051	KL Distance:0.130
Locus ID:YP_3395	KL Distance:0.130
Locus ID:YP_1446	KL Distance:0.130
Locus ID:YP_1163	KL Distance:0.129
Locus ID:YP_0538	KL Distance:0.129
Locus ID:YP_0345	KL Distance:0.129
Locus ID:YP_1545	KL Distance:0.129
Locus ID:YP_1682	KL Distance:0.129
Locus ID:YP_0368	KL Distance:0.129
Locus ID:YP_1279	KL Distance:0.129
Locus ID:YP_3337	KL Distance:0.129
Locus ID:YP_3185	KL Distance:0.129
Locus ID:YP_0679	KL Distance:0.129
Locus ID:YP_2672	KL Distance:0.129
Locus ID:YP_2140	KL Distance:0.129
Locus ID:YP_1176	KL Distance:0.129
Locus ID:YP_3385	KL Distance:0.129
Locus ID:YP_3303	KL Distance:0.129
Locus ID:YP_3047	KL Distance:0.129
Locus ID:YP_3103	KL Distance:0.129
Locus ID:YP_0762	KL Distance:0.129
Locus ID:YP_0499	KL Distance:0.129
Locus ID:YP_0483	KL Distance:0.129
Locus ID:YP_3741	KL Distance:0.129
Locus ID:YP_3317	KL Distance:0.129
Locus ID:YP_1850	KL Distance:0.129
Locus ID:YP_3861	KL Distance:0.129
Locus ID:YP_1837	KL Distance:0.129
Locus ID:YP_0643	KL Distance:0.129
Locus ID:YP_0399	KL Distance:0.129
Locus ID:YP_3214	KL Distance:0.129
Locus ID:YP_2875	KL Distance:0.128
Locus ID:YP_2636	KL Distance:0.128
Locus ID:YP_3521	KL Distance:0.128
Locus ID:YP_2968	KL Distance:0.128
Locus ID:YP_2937	KL Distance:0.128
Locus ID:YP_1244	KL Distance:0.128
Locus ID:YP_3238	KL Distance:0.128
Locus ID:YP_3489	KL Distance:0.128
Locus ID:YP_2997	KL Distance:0.128
Locus ID:YP_1319	KL Distance:0.128
Locus ID:YP_0159	KL Distance:0.128
Locus ID:YP_3353	KL Distance:0.128
Locus ID:YP_2073	KL Distance:0.128
Locus ID:YP_2817	KL Distance:0.128
Locus ID:YP_1173	KL Distance:0.128
Locus ID:YP_2680	KL Distance:0.128
Locus ID:YP_1982	KL Distance:0.128
Locus ID:YP_0671	KL Distance:0.128
Locus ID:YP_3675	KL Distance:0.128
Locus ID:YP_3500	KL Distance:0.127
Locus ID:YP_2716	KL Distance:0.127
Locus ID:YP_2426	KL Distance:0.127
Locus ID:YP_3584	KL Distance:0.127
Locus ID:YP_2320	KL Distance:0.127
Locus ID:YP_1428	KL Distance:0.127
Locus ID:YP_3812	KL Distance:0.127
Locus ID:YP_0807	KL Distance:0.127
Locus ID:YP_1009	KL Distance:0.127
Locus ID:YP_1785	KL Distance:0.127
Locus ID:YP_1892	KL Distance:0.127
Locus ID:YP_2325	KL Distance:0.127
Locus ID:YP_0068	KL Distance:0.127
Locus ID:YP_0850	KL Distance:0.127
Locus ID:YP_0983	KL Distance:0.127
Locus ID:YP_3357	KL Distance:0.127
Locus ID:YP_0344	KL Distance:0.127
Locus ID:YP_3107	KL Distance:0.127
Locus ID:YP_0057	KL Distance:0.127
Locus ID:YP_2702	KL Distance:0.127
Locus ID:YP_0358	KL Distance:0.126
Locus ID:YP_1103	KL Distance:0.126
Locus ID:YP_0055	KL Distance:0.126
Locus ID:YP_2819	KL Distance:0.126
Locus ID:YP_2900	KL Distance:0.126
Locus ID:YP_3056	KL Distance:0.126
Locus ID:YP_0470	KL Distance:0.126
Locus ID:YP_2064	KL Distance:0.126
Locus ID:YP_1262	KL Distance:0.126
Locus ID:YP_1627	KL Distance:0.126
Locus ID:YP_0484	KL Distance:0.126
Locus ID:YP_0119	KL Distance:0.126
Locus ID:YP_1690	KL Distance:0.126
Locus ID:YP_0739	KL Distance:0.126
Locus ID:YP_0485	KL Distance:0.126
Locus ID:YP_2083	KL Distance:0.125
Locus ID:YP_1570	KL Distance:0.125
Locus ID:YP_2622	KL Distance:0.125
Locus ID:YP_2262	KL Distance:0.125
Locus ID:YP_0559	KL Distance:0.125
Locus ID:YP_1307	KL Distance:0.125
Locus ID:YP_3884	KL Distance:0.125
Locus ID:YP_3539	KL Distance:0.125
Locus ID:YP_2827	KL Distance:0.125
Locus ID:YP_3512	KL Distance:0.125
Locus ID:YP_3684	KL Distance:0.125
Locus ID:YP_1215	KL Distance:0.125
Locus ID:YP_1866	KL Distance:0.125
Locus ID:YP_0563	KL Distance:0.125
Locus ID:YP_3067	KL Distance:0.125
Locus ID:YP_0447	KL Distance:0.124
Locus ID:YP_0915	KL Distance:0.124
Locus ID:YP_3302	KL Distance:0.124
Locus ID:YP_2412	KL Distance:0.124
Locus ID:YP_2793	KL Distance:0.124
Locus ID:YP_1276	KL Distance:0.124
Locus ID:YP_0599	KL Distance:0.124
Locus ID:YP_1629	KL Distance:0.124
Locus ID:YP_0787	KL Distance:0.124
Locus ID:YP_2284	KL Distance:0.124
Locus ID:YP_0451	KL Distance:0.124
Locus ID:YP_2563	KL Distance:0.124
Locus ID:YP_2449	KL Distance:0.124
Locus ID:YP_3956	KL Distance:0.124
Locus ID:YP_2161	KL Distance:0.124
Locus ID:YP_0867	KL Distance:0.124
Locus ID:YP_3612	KL Distance:0.123
Locus ID:YP_3802	KL Distance:0.123
Locus ID:YP_3588	KL Distance:0.123
Locus ID:YP_3595	KL Distance:0.123
Locus ID:YP_0335	KL Distance:0.123
Locus ID:YP_0071	KL Distance:0.123
Locus ID:YP_3546	KL Distance:0.123
Locus ID:YP_3361	KL Distance:0.123
Locus ID:YP_1316	KL Distance:0.123
Locus ID:YP_2535	KL Distance:0.123
Locus ID:YP_2257	KL Distance:0.123
Locus ID:YP_1778	KL Distance:0.123
Locus ID:YP_3848	KL Distance:0.123
Locus ID:YP_0527	KL Distance:0.123
Locus ID:YP_2696	KL Distance:0.123
Locus ID:YP_1253	KL Distance:0.123
Locus ID:YP_2741	KL Distance:0.122
Locus ID:YP_1239	KL Distance:0.122
Locus ID:YP_2029	KL Distance:0.122
Locus ID:YP_2249	KL Distance:0.122
Locus ID:YP_1624	KL Distance:0.122
Locus ID:YP_0633	KL Distance:0.122
Locus ID:YP_0899	KL Distance:0.122
Locus ID:YP_1240	KL Distance:0.122
Locus ID:YP_3794	KL Distance:0.122
Locus ID:YP_0519	KL Distance:0.122
Locus ID:YP_0658	KL Distance:0.122
Locus ID:YP_3080	KL Distance:0.122
Locus ID:YP_0931	KL Distance:0.122
Locus ID:YP_1458	KL Distance:0.122
Locus ID:YP_0087	KL Distance:0.122
Locus ID:YP_3578	KL Distance:0.122
Locus ID:YP_0154	KL Distance:0.122
Locus ID:YP_2825	KL Distance:0.122
Locus ID:YP_0664	KL Distance:0.122
Locus ID:YP_0004	KL Distance:0.122
Locus ID:YP_2036	KL Distance:0.122
Locus ID:YP_3702	KL Distance:0.122
Locus ID:YP_3475	KL Distance:0.121
Locus ID:YP_3086	KL Distance:0.121
Locus ID:YP_3173	KL Distance:0.121
Locus ID:YP_1112	KL Distance:0.121
Locus ID:YP_3572	KL Distance:0.121
Locus ID:YP_1896	KL Distance:0.121
Locus ID:YP_0686	KL Distance:0.121
Locus ID:YP_0521	KL Distance:0.121
Locus ID:YP_2822	KL Distance:0.121
Locus ID:YP_2247	KL Distance:0.121
Locus ID:YP_0843	KL Distance:0.121
Locus ID:YP_3709	KL Distance:0.121
Locus ID:YP_0778	KL Distance:0.121
Locus ID:YP_3620	KL Distance:0.121
Locus ID:YP_2200	KL Distance:0.121
Locus ID:YP_2635	KL Distance:0.121
Locus ID:YP_1467	KL Distance:0.121
Locus ID:YP_3989	KL Distance:0.120
Locus ID:YP_2805	KL Distance:0.120
Locus ID:YP_3367	KL Distance:0.120
Locus ID:YP_2097	KL Distance:0.120
Locus ID:YP_0798	KL Distance:0.120
Locus ID:YP_1312	KL Distance:0.120
Locus ID:YP_1011	KL Distance:0.120
Locus ID:YP_0944	KL Distance:0.120
Locus ID:YP_3141	KL Distance:0.120
Locus ID:YP_0357	KL Distance:0.120
Locus ID:YP_1862	KL Distance:0.120
Locus ID:YP_3908	KL Distance:0.120
Locus ID:YP_2706	KL Distance:0.120
Locus ID:YP_0924	KL Distance:0.120
Locus ID:YP_2399	KL Distance:0.120
Locus ID:YP_1828	KL Distance:0.120
Locus ID:YP_1687	KL Distance:0.120
Locus ID:YP_3149	KL Distance:0.120
Locus ID:YP_1565	KL Distance:0.120
Locus ID:YP_1447	KL Distance:0.120
Locus ID:YP_3626	KL Distance:0.120
Locus ID:YP_3715	KL Distance:0.120
Locus ID:YP_3182	KL Distance:0.120
Locus ID:YP_0347	KL Distance:0.119
Locus ID:YP_2061	KL Distance:0.119
Locus ID:YP_1432	KL Distance:0.119
Locus ID:YP_2128	KL Distance:0.119
Locus ID:YP_2605	KL Distance:0.119
Locus ID:YP_3123	KL Distance:0.119
Locus ID:YP_3147	KL Distance:0.119
Locus ID:YP_3625	KL Distance:0.119
Locus ID:YP_0093	KL Distance:0.119
Locus ID:YP_1094	KL Distance:0.119
Locus ID:YP_2330	KL Distance:0.119
Locus ID:YP_2060	KL Distance:0.119
Locus ID:YP_3651	KL Distance:0.119
Locus ID:YP_0606	KL Distance:0.118
Locus ID:YP_2523	KL Distance:0.118
Locus ID:YP_2400	KL Distance:0.118
Locus ID:YP_3370	KL Distance:0.118
Locus ID:YP_0352	KL Distance:0.118
Locus ID:YP_2386	KL Distance:0.118
Locus ID:YP_3444	KL Distance:0.118
Locus ID:YP_2905	KL Distance:0.118
Locus ID:YP_2154	KL Distance:0.118
Locus ID:YP_2017	KL Distance:0.118
Locus ID:YP_1705	KL Distance:0.118
Locus ID:YP_3206	KL Distance:0.118
Locus ID:YP_3540	KL Distance:0.118
